id,days,mature,views,partner,twitch_id
es_2265,870,TRUE,33101,FALSE,125104084
es_1752,1094,FALSE,701,FALSE,103533666
es_3896,1705,FALSE,6758,FALSE,56564534
es_1049,585,FALSE,3676,FALSE,149342042
es_2379,2333,TRUE,91485,FALSE,30748017
es_2284,930,FALSE,1400,FALSE,119203838
es_780,718,FALSE,4745,FALSE,137856343
es_204,1507,FALSE,1933,FALSE,69689738
es_4252,376,FALSE,1382,FALSE,176147219
es_4277,2217,TRUE,29152,FALSE,36119798
es_4599,1233,TRUE,35783,FALSE,92086260
es_1266,1291,FALSE,109875,FALSE,87025935
es_4630,1432,FALSE,1497,FALSE,74392183
es_4056,261,FALSE,5528,FALSE,192474523
es_2801,1116,FALSE,1472,FALSE,102739437
es_1564,259,FALSE,4464,FALSE,192924448
es_2301,2490,FALSE,266832,TRUE,26841107
es_1713,599,TRUE,14537,FALSE,148292100
es_4369,1293,FALSE,1266,FALSE,86539857
es_4147,2342,FALSE,1707,FALSE,30342368
es_4411,296,FALSE,1255,FALSE,184868499
es_535,461,FALSE,1384,FALSE,163562402
es_2715,1205,FALSE,327,FALSE,93352697
es_2492,1138,FALSE,614,FALSE,98319970
es_314,233,TRUE,2422,FALSE,197354042
es_4,1060,FALSE,215460,TRUE,107339790
es_3887,1185,FALSE,66,FALSE,89050630
es_177,2001,FALSE,3948,FALSE,42606931
es_2037,670,FALSE,1912,FALSE,141708868
es_2484,3111,FALSE,258471,TRUE,11637091
es_4142,1993,TRUE,4073448,TRUE,42999001
es_3102,385,FALSE,767,FALSE,172070334
es_3954,1336,TRUE,22338,FALSE,82697111
es_2624,987,FALSE,1654,FALSE,113652317
es_2857,1107,TRUE,8751,FALSE,103420923
es_1644,877,FALSE,57943,TRUE,124578722
es_3712,564,TRUE,32011,FALSE,151624168
es_532,474,FALSE,3252,FALSE,161555357
es_2852,2059,FALSE,14660,FALSE,40387411
es_3393,1178,FALSE,1741,FALSE,95944775
es_2653,1209,FALSE,3102,FALSE,94130832
es_1912,634,FALSE,1266,FALSE,144362869
es_1605,677,TRUE,966,FALSE,141093724
es_3845,2025,FALSE,40631,FALSE,41761505
es_3055,1741,TRUE,3793,FALSE,54326638
es_1407,1660,FALSE,12977,FALSE,59738641
es_4266,1645,FALSE,1655,FALSE,60513711
es_3128,1281,FALSE,3383,FALSE,88114356
es_3924,1026,TRUE,1427,FALSE,109812655
es_2153,2717,FALSE,69304,FALSE,22138643
es_2514,1055,TRUE,1646,FALSE,106099092
es_899,1878,FALSE,7693,FALSE,46925377
es_1353,1551,FALSE,204,FALSE,57264561
es_2695,2294,FALSE,36917,FALSE,31650523
es_2831,1072,FALSE,548986,TRUE,106189775
es_4508,781,FALSE,3374,FALSE,132677414
es_234,1410,FALSE,1488,FALSE,75022780
es_240,1151,TRUE,29006,FALSE,99656135
es_3827,1697,TRUE,25004,FALSE,57105087
es_4312,530,FALSE,2678,FALSE,155186230
es_1561,1466,FALSE,2377,FALSE,72469273
es_1222,1175,TRUE,14798,FALSE,96864437
es_775,1150,FALSE,67340,FALSE,99755340
es_3361,1371,FALSE,715,FALSE,79427457
es_1529,2114,FALSE,10772,FALSE,38834641
es_287,1732,FALSE,9436,FALSE,54952461
es_2120,291,TRUE,13406,FALSE,187264720
es_3640,1982,FALSE,11121,FALSE,43317606
es_3266,1582,FALSE,2735,FALSE,63256289
es_3668,672,FALSE,1363,FALSE,140753300
es_1828,547,FALSE,6933,FALSE,153180027
es_1264,2768,FALSE,331173,TRUE,21145868
es_3479,1882,TRUE,7520,FALSE,47683658
es_1906,1876,FALSE,3257,FALSE,47893871
es_1128,2085,FALSE,1953,FALSE,39560625
es_1288,189,FALSE,948,FALSE,205744436
es_3506,414,TRUE,6791,FALSE,171161718
es_1720,1450,TRUE,11540,FALSE,73557585
es_1165,2238,FALSE,4916,FALSE,35683338
es_2823,1983,FALSE,730,FALSE,43126261
es_3288,196,FALSE,22,FALSE,187537157
es_2952,1519,TRUE,2570,FALSE,68875436
es_2338,383,FALSE,962,FALSE,175411285
es_4638,1415,TRUE,3232,FALSE,75923437
es_820,646,TRUE,19612,FALSE,143771064
es_3225,1100,TRUE,6483,FALSE,103945870
es_2014,2256,FALSE,4218,FALSE,32830043
es_4582,362,TRUE,10561,FALSE,177919939
es_3124,650,FALSE,136509,TRUE,143439327
es_2500,2155,TRUE,8736,FALSE,37745021
es_3520,478,FALSE,1931,FALSE,160987279
es_2522,1893,TRUE,2358,FALSE,46961056
es_736,2704,FALSE,83815,TRUE,22418988
es_4145,937,TRUE,8778,FALSE,118611834
es_2535,1041,FALSE,156,FALSE,107475378
es_2841,1614,FALSE,346,FALSE,58512353
es_1432,1488,TRUE,4432,FALSE,71305784
es_1167,1480,TRUE,36982,FALSE,71788611
es_750,1252,TRUE,58532,FALSE,90629412
es_4238,1226,TRUE,82567,TRUE,92609915
es_3951,1244,FALSE,1214,FALSE,90798991
es_2384,185,FALSE,5608,FALSE,213211050
es_2731,1231,FALSE,11912,FALSE,92285060
es_565,1275,TRUE,3219,FALSE,88728536
es_3612,288,TRUE,15356,FALSE,187644206
es_3609,876,FALSE,2331,FALSE,124549418
es_3067,2046,FALSE,3256,FALSE,37793383
es_3456,634,FALSE,659,FALSE,144906280
es_3554,605,TRUE,10900,FALSE,147781839
es_1703,720,FALSE,34945,FALSE,137686022
es_796,2237,FALSE,1469,FALSE,35046794
es_3753,1333,FALSE,4116,FALSE,82964235
es_1415,1234,FALSE,1327,FALSE,91007516
es_1144,2001,FALSE,1201,FALSE,42395666
es_383,1859,FALSE,6530,FALSE,48792236
es_3002,557,TRUE,2749,FALSE,152253703
es_4160,1489,FALSE,23879,FALSE,71128275
es_3581,1634,FALSE,87468,TRUE,61413628
es_885,2071,FALSE,1116,FALSE,39929386
es_4510,538,FALSE,849,FALSE,153050920
es_4139,1721,TRUE,26238,FALSE,55589411
es_2394,995,FALSE,3036,FALSE,113163637
es_3064,488,FALSE,2081,FALSE,159921543
es_1952,1769,FALSE,657,FALSE,52841914
es_670,898,FALSE,66157,TRUE,122864786
es_1923,1986,FALSE,13464,FALSE,43005173
es_4327,1616,FALSE,1414,FALSE,62438927
es_1783,1741,FALSE,1616,FALSE,52890775
es_1379,447,FALSE,4896,FALSE,166119893
es_627,1888,FALSE,3497,FALSE,43787336
es_142,556,FALSE,160,FALSE,149668117
es_801,2524,TRUE,6443,FALSE,25961873
es_4027,645,FALSE,662,FALSE,143760398
es_4225,1217,FALSE,94335,TRUE,93438083
es_735,2186,TRUE,395493,TRUE,36981633
es_1229,435,FALSE,6433,FALSE,168126664
es_1220,2085,FALSE,2485285,TRUE,39692658
es_1766,1168,TRUE,3182,FALSE,97586293
es_4530,1748,FALSE,722,FALSE,52420433
es_227,606,FALSE,2394,FALSE,147661283
es_64,229,TRUE,7650,FALSE,198242326
es_201,1291,FALSE,2421,FALSE,86942085
es_4614,1991,FALSE,147,FALSE,41713613
es_3948,2810,TRUE,39313,FALSE,20012866
es_3892,1537,FALSE,1247,FALSE,67323016
es_3780,429,TRUE,6999,FALSE,169071720
es_4222,1348,FALSE,10103,FALSE,81288544
es_398,773,FALSE,2127,FALSE,133563079
es_3869,960,TRUE,1137,FALSE,114899724
es_4401,2521,FALSE,709570,TRUE,26199384
es_599,1056,FALSE,31820,TRUE,107588441
es_1163,2379,FALSE,29646,FALSE,29526075
es_2126,1211,FALSE,15273,FALSE,92376791
es_40,2403,FALSE,74145,TRUE,28123219
es_348,1848,TRUE,488,FALSE,48259694
es_2169,2032,FALSE,1171,FALSE,40537904
es_1687,1771,FALSE,272387,TRUE,52735144
es_4362,1425,TRUE,42745,FALSE,75406170
es_1180,1547,FALSE,4247,FALSE,66624528
es_2732,2551,FALSE,5301,FALSE,25453885
es_915,2538,TRUE,2025344,TRUE,25839209
es_3249,658,FALSE,26417,FALSE,142628541
es_471,1272,FALSE,43857,TRUE,88982341
es_3294,2182,FALSE,2898,FALSE,37009168
es_3717,506,FALSE,2680,FALSE,157571567
es_3246,2056,FALSE,4180,FALSE,40674249
es_368,1778,FALSE,2990,FALSE,51815052
es_2085,2192,FALSE,18667,FALSE,36818579
es_2923,1474,FALSE,789,FALSE,58356266
es_743,483,FALSE,17727,FALSE,160417045
es_410,1228,FALSE,35208,FALSE,92521190
es_3136,432,FALSE,931,FALSE,167702076
es_3985,1760,FALSE,1165,FALSE,53345233
es_1972,2402,FALSE,2001,FALSE,28724699
es_298,1475,FALSE,23371,FALSE,71115298
es_1857,1203,FALSE,943,FALSE,91639489
es_359,2268,TRUE,2949,FALSE,32334462
es_955,1832,TRUE,1359,FALSE,49776316
es_2253,1368,TRUE,5982,FALSE,79737504
es_228,1691,TRUE,8946,FALSE,57647538
es_1000,1868,TRUE,1090,FALSE,48342791
es_3835,324,FALSE,6959,FALSE,182778573
es_1946,496,TRUE,2183,FALSE,158797234
es_1401,1469,FALSE,242,FALSE,72305159
es_4288,1810,FALSE,848647,TRUE,50788661
es_1115,2082,FALSE,10270,FALSE,39815131
es_3076,1205,FALSE,1234,FALSE,94468335
es_2668,781,TRUE,6695,FALSE,132879018
es_2718,958,TRUE,7413,FALSE,116929276
es_4460,1150,FALSE,16220,FALSE,99785337
es_2028,660,FALSE,628,FALSE,141790773
es_1674,625,FALSE,14358,FALSE,145943512
es_3696,769,FALSE,426,FALSE,133880261
es_2267,2343,TRUE,112587,FALSE,30445526
es_3316,731,FALSE,13426,FALSE,136812336
es_1028,3080,FALSE,836,FALSE,12396338
es_3735,1834,FALSE,1303,FALSE,49781277
es_1827,1352,TRUE,31034,FALSE,81218786
es_3461,1150,FALSE,691,FALSE,99718152
es_3317,1146,TRUE,5188,FALSE,100259633
es_2069,1240,TRUE,1160,FALSE,91287162
es_4391,727,FALSE,11831,FALSE,137016595
es_2097,994,FALSE,11541,FALSE,113536678
es_3923,981,TRUE,5396,FALSE,114794299
es_2330,1487,FALSE,22742,FALSE,71290950
es_2165,2019,FALSE,5570,FALSE,41668391
es_3234,370,FALSE,13348,FALSE,176764579
es_1626,1101,FALSE,330,FALSE,99388282
es_3347,1362,FALSE,8287,FALSE,79804266
es_4622,1189,FALSE,1414,FALSE,95805397
es_3786,994,FALSE,3528,FALSE,113495484
es_1365,1675,TRUE,1791,FALSE,58681797
es_882,1646,FALSE,4391,FALSE,60585786
es_4289,1459,FALSE,720994,TRUE,73080281
es_3682,2299,FALSE,45887,FALSE,31641627
es_3301,1886,FALSE,1220,FALSE,47380253
es_1962,646,FALSE,1446,FALSE,143740357
es_1474,1909,FALSE,30127,FALSE,46385797
es_4290,865,FALSE,1699,FALSE,125378010
es_2642,1969,TRUE,3775,FALSE,43560384
es_1968,1483,FALSE,603,FALSE,69586385
es_11,1229,TRUE,1186,FALSE,92422172
es_2674,1541,TRUE,8808,FALSE,67130036
es_2396,2002,FALSE,3712,FALSE,42627265
es_117,1023,FALSE,6326,FALSE,109748459
es_939,936,FALSE,3275,FALSE,119309979
es_2876,1831,FALSE,54245,FALSE,49820701
es_1983,1929,FALSE,5752,FALSE,45477359
es_3652,2122,FALSE,16044,FALSE,38631805
es_2415,263,TRUE,9591,FALSE,192196839
es_3231,1510,FALSE,2288,FALSE,69785247
es_4644,1432,TRUE,107875,FALSE,74874871
es_2885,801,FALSE,410053,TRUE,131106995
es_431,1103,TRUE,17679,FALSE,103738522
es_2526,947,TRUE,892,FALSE,115847588
es_4551,464,TRUE,6149,FALSE,162829629
es_783,1067,FALSE,1364,FALSE,106702172
es_975,2210,FALSE,889,FALSE,35804794
es_629,1911,FALSE,2978,FALSE,46321847
es_1118,1005,FALSE,428,FALSE,109553633
es_4590,1847,FALSE,1644,FALSE,49266702
es_2601,1491,TRUE,10455,FALSE,70988339
es_207,2080,TRUE,28494,FALSE,39881161
es_4472,2567,TRUE,18612,FALSE,25198315
es_2536,1653,FALSE,7716,FALSE,60125619
es_2723,2019,FALSE,1728,FALSE,41949313
es_376,886,FALSE,4974,FALSE,123421338
es_2010,2147,FALSE,109378,TRUE,37989918
es_4559,1826,FALSE,7630,FALSE,50027218
es_3351,2472,FALSE,21957,FALSE,27236214
es_1997,2155,FALSE,6488,FALSE,37768708
es_3990,966,TRUE,4048,FALSE,115522520
es_2755,1632,FALSE,1300,FALSE,61264704
es_67,1771,FALSE,21834,FALSE,52551816
es_1464,854,FALSE,20517,FALSE,126298741
es_3766,570,FALSE,821,FALSE,150921517
es_320,2511,FALSE,2892,FALSE,25109057
es_2021,1226,FALSE,7283,FALSE,92712492
es_4494,618,TRUE,2590,FALSE,146038546
es_2132,1668,FALSE,4637,FALSE,59248351
es_3549,1170,TRUE,130268,TRUE,97616929
es_3921,777,FALSE,1726618,TRUE,133217119
es_1595,1857,FALSE,271084,TRUE,48851788
es_738,247,FALSE,2150,FALSE,195183884
es_3966,423,FALSE,4770,FALSE,170007463
es_3453,1947,TRUE,8349,FALSE,44693541
es_2287,666,TRUE,5908,FALSE,140886535
es_1583,623,FALSE,14063,FALSE,146106164
es_1224,748,FALSE,669,FALSE,113613993
es_3401,1924,FALSE,1241,FALSE,45627351
es_4148,581,FALSE,3351,FALSE,149970145
es_343,1926,FALSE,7915,TRUE,45442492
es_249,1762,TRUE,14471,FALSE,53281234
es_2312,908,TRUE,2691,FALSE,122056742
es_902,1474,FALSE,40510,FALSE,72152674
es_3947,342,FALSE,630,FALSE,179993484
es_4448,514,FALSE,11475,FALSE,157097674
es_1135,1033,TRUE,2760,FALSE,109435904
es_2656,1552,TRUE,3857,FALSE,64877204
es_550,2256,FALSE,421,FALSE,32293822
es_3035,1692,TRUE,1200,FALSE,57029962
es_681,3307,TRUE,13522,FALSE,8406178
es_3100,1985,FALSE,2633,FALSE,43267857
es_903,2140,TRUE,71607,FALSE,38176337
es_2787,423,FALSE,2913,FALSE,169988983
es_3232,774,TRUE,445,FALSE,133494432
es_3152,1692,FALSE,7856,FALSE,57554443
es_1287,989,FALSE,2773,FALSE,114059569
es_141,904,TRUE,3954,FALSE,122372372
es_3632,1532,FALSE,1469,FALSE,67983698
es_4456,2344,TRUE,3369,FALSE,29425362
es_1210,1162,TRUE,109504,FALSE,98525763
es_1639,770,FALSE,1276,FALSE,133753751
es_4518,1824,TRUE,7191,FALSE,50166335
es_418,608,FALSE,2400,FALSE,147366644
es_4365,1760,FALSE,12623,FALSE,53411404
es_361,1587,TRUE,16505,FALSE,63947393
es_891,2758,TRUE,1167,FALSE,21317171
es_1177,851,FALSE,1671,FALSE,126658648
es_1079,1737,FALSE,29865,FALSE,54654617
es_1865,1614,TRUE,4037,FALSE,62241631
es_3846,1315,FALSE,2188,FALSE,80149219
es_157,375,FALSE,2379,FALSE,176152877
es_545,310,TRUE,1266,FALSE,182027190
es_3290,670,FALSE,476,FALSE,140990216
es_1727,1218,FALSE,8874,FALSE,93322514
es_463,1589,FALSE,5139,FALSE,63677241
es_2372,756,FALSE,15053,FALSE,134811806
es_842,979,FALSE,12150,FALSE,114951636
es_1303,603,FALSE,15252,FALSE,147843410
es_2381,1689,TRUE,11756,FALSE,57807017
es_4404,1588,FALSE,2487,FALSE,62706687
es_4346,864,FALSE,282,FALSE,124878384
es_1500,1698,FALSE,153,FALSE,53422772
es_2299,905,FALSE,38562,FALSE,122073105
es_4529,2302,TRUE,18552,FALSE,31579984
es_308,1108,TRUE,5434,FALSE,103340679
es_1351,2417,FALSE,11473871,TRUE,28608943
es_2087,1807,TRUE,4340,FALSE,50867517
es_3025,2158,FALSE,3488,FALSE,37598526
es_2436,1191,FALSE,667,FALSE,94572810
es_2687,1606,FALSE,1130,FALSE,61788877
es_730,1208,FALSE,6012,FALSE,94214713
es_338,197,FALSE,1663,FALSE,209207901
es_3203,1751,FALSE,149,FALSE,52729451
es_2185,1064,FALSE,1577,FALSE,106327885
es_189,938,FALSE,16726,FALSE,119013738
es_4010,1092,FALSE,4473,FALSE,104512007
es_2094,688,FALSE,1351,FALSE,140029598
es_327,2036,FALSE,6758,FALSE,40747596
es_2736,1265,TRUE,45060,FALSE,89600816
es_4542,999,TRUE,30815,FALSE,113033059
es_1381,2018,FALSE,13004480,TRUE,42028111
es_1070,1364,TRUE,2500,FALSE,80037766
es_4575,629,FALSE,8681,FALSE,145424994
es_2229,1535,TRUE,33072,FALSE,67433114
es_4271,1559,TRUE,259,FALSE,65732028
es_940,553,FALSE,4921434,TRUE,152633332
es_2190,496,FALSE,7822,FALSE,158904575
es_2969,1584,FALSE,6457,FALSE,64091334
es_318,1373,TRUE,2373,FALSE,79061567
es_3093,489,FALSE,456,FALSE,159436111
es_1111,676,FALSE,2930,FALSE,141125590
es_1810,1965,TRUE,1163,FALSE,43224261
es_1493,1400,FALSE,165123,TRUE,77023915
es_282,913,FALSE,4209,FALSE,121602567
es_3471,821,FALSE,18724,FALSE,129185854
es_2708,1167,FALSE,10077,FALSE,98021392
es_1602,1570,FALSE,3232,FALSE,63872142
es_1975,398,FALSE,2451,FALSE,173203441
es_4380,1351,FALSE,6797,FALSE,81318637
es_2418,1122,FALSE,2313,FALSE,101880044
es_580,2182,FALSE,8922,FALSE,37086200
es_1463,1308,FALSE,1424,FALSE,82799218
es_2677,1268,FALSE,2502,FALSE,88600009
es_3446,432,FALSE,47542,FALSE,168679449
es_2334,1720,TRUE,962,FALSE,55554128
es_135,1688,TRUE,10925,FALSE,57860364
es_2011,1946,FALSE,11538,FALSE,44723743
es_3104,1770,TRUE,43906,FALSE,52827585
es_2053,206,FALSE,137,FALSE,202116707
es_2988,2099,FALSE,1602,FALSE,38883894
es_1311,1386,FALSE,13609,FALSE,78047588
es_1101,907,TRUE,2243,FALSE,122155813
es_1181,367,FALSE,31280,TRUE,177244258
es_4199,1028,FALSE,8375,FALSE,109720743
es_2940,2352,TRUE,10480,FALSE,30176412
es_3092,584,FALSE,239,FALSE,147674545
es_4473,1918,FALSE,1309,FALSE,45830098
es_752,648,FALSE,5359,FALSE,143582502
es_2955,584,FALSE,1271,FALSE,149525682
es_1047,1153,FALSE,10807,FALSE,99444566
es_2176,2511,FALSE,714,FALSE,26423097
es_2710,1212,FALSE,3372,FALSE,93786861
es_3023,770,FALSE,13227,FALSE,133705896
es_3960,2705,TRUE,3596,FALSE,22420382
es_2557,745,FALSE,32997,FALSE,135485089
