from,to
ptbr_6,ptbr_1008
ptbr_6,ptbr_176
ptbr_6,ptbr_982
ptbr_6,ptbr_759
ptbr_6,ptbr_103
ptbr_6,ptbr_1367
ptbr_6,ptbr_1532
ptbr_6,ptbr_48
ptbr_6,ptbr_1340
ptbr_6,ptbr_1420
ptbr_6,ptbr_1232
ptbr_6,ptbr_1138
ptbr_6,ptbr_827
ptbr_6,ptbr_1474
ptbr_6,ptbr_1414
ptbr_6,ptbr_1476
ptbr_6,ptbr_1026
ptbr_6,ptbr_1337
ptbr_6,ptbr_1855
ptbr_6,ptbr_471
ptbr_6,ptbr_1642
ptbr_6,ptbr_124
ptbr_7,ptbr_127
ptbr_7,ptbr_36
ptbr_7,ptbr_1827
ptbr_7,ptbr_1311
ptbr_7,ptbr_1348
ptbr_7,ptbr_689
ptbr_7,ptbr_1758
ptbr_7,ptbr_928
ptbr_8,ptbr_1259
ptbr_8,ptbr_814
ptbr_8,ptbr_1808
ptbr_8,ptbr_67
ptbr_8,ptbr_488
ptbr_8,ptbr_148
ptbr_8,ptbr_751
ptbr_9,ptbr_1367
ptbr_9,ptbr_139
ptbr_9,ptbr_1422
ptbr_9,ptbr_287
ptbr_9,ptbr_897
ptbr_9,ptbr_1474
ptbr_9,ptbr_712
ptbr_9,ptbr_1669
ptbr_9,ptbr_67
ptbr_9,ptbr_351
ptbr_9,ptbr_176
ptbr_9,ptbr_1476
ptbr_9,ptbr_1414
ptbr_9,ptbr_195
ptbr_9,ptbr_1763
ptbr_9,ptbr_1585
ptbr_9,ptbr_315
ptbr_9,ptbr_245
ptbr_9,ptbr_601
ptbr_10,ptbr_1476
ptbr_10,ptbr_36
ptbr_10,ptbr_1311
ptbr_10,ptbr_151
ptbr_10,ptbr_35
ptbr_10,ptbr_505
ptbr_10,ptbr_1763
ptbr_10,ptbr_1758
ptbr_11,ptbr_777
ptbr_11,ptbr_139
ptbr_11,ptbr_806
ptbr_11,ptbr_1544
ptbr_11,ptbr_530
ptbr_11,ptbr_67
ptbr_11,ptbr_391
ptbr_11,ptbr_1014
ptbr_11,ptbr_1414
ptbr_11,ptbr_1246
ptbr_11,ptbr_869
ptbr_11,ptbr_369
ptbr_11,ptbr_817
ptbr_11,ptbr_188
ptbr_11,ptbr_176
ptbr_11,ptbr_245
ptbr_11,ptbr_601
ptbr_11,ptbr_784
ptbr_11,ptbr_1408
ptbr_11,ptbr_127
ptbr_11,ptbr_95
ptbr_11,ptbr_155
ptbr_11,ptbr_604
ptbr_11,ptbr_1256
ptbr_11,ptbr_1593
ptbr_11,ptbr_1441
ptbr_11,ptbr_1260
ptbr_11,ptbr_1140
ptbr_11,ptbr_1494
ptbr_11,ptbr_1726
ptbr_11,ptbr_189
ptbr_11,ptbr_984
ptbr_11,ptbr_868
ptbr_11,ptbr_1148
ptbr_11,ptbr_1608
ptbr_11,ptbr_110
ptbr_11,ptbr_1634
ptbr_11,ptbr_315
ptbr_11,ptbr_1732
ptbr_11,ptbr_769
ptbr_11,ptbr_116
ptbr_1590,ptbr_669
ptbr_1590,ptbr_1867
ptbr_1590,ptbr_472
ptbr_1590,ptbr_928
ptbr_13,ptbr_446
ptbr_14,ptbr_127
ptbr_14,ptbr_1476
ptbr_14,ptbr_1502
ptbr_14,ptbr_409
ptbr_14,ptbr_880
ptbr_14,ptbr_1660
ptbr_14,ptbr_290
ptbr_14,ptbr_455
ptbr_14,ptbr_1706
ptbr_14,ptbr_996
ptbr_14,ptbr_1297
ptbr_14,ptbr_235
ptbr_14,ptbr_1259
ptbr_14,ptbr_1739
ptbr_14,ptbr_62
ptbr_14,ptbr_893
ptbr_14,ptbr_869
ptbr_14,ptbr_298
ptbr_14,ptbr_1721
ptbr_14,ptbr_103
ptbr_14,ptbr_1320
ptbr_15,ptbr_127
ptbr_15,ptbr_36
ptbr_15,ptbr_913
ptbr_15,ptbr_305
ptbr_15,ptbr_85
ptbr_15,ptbr_1257
ptbr_15,ptbr_1843
ptbr_15,ptbr_1422
ptbr_15,ptbr_261
ptbr_15,ptbr_1476
ptbr_15,ptbr_1333
ptbr_15,ptbr_1234
ptbr_15,ptbr_342
ptbr_15,ptbr_1758
ptbr_16,ptbr_1239
ptbr_16,ptbr_127
ptbr_16,ptbr_287
ptbr_16,ptbr_1589
ptbr_16,ptbr_37
ptbr_16,ptbr_1033
ptbr_16,ptbr_267
ptbr_16,ptbr_323
ptbr_16,ptbr_261
ptbr_16,ptbr_881
ptbr_16,ptbr_944
ptbr_16,ptbr_869
ptbr_16,ptbr_894
ptbr_16,ptbr_1090
ptbr_16,ptbr_1541
ptbr_16,ptbr_432
ptbr_16,ptbr_1808
ptbr_16,ptbr_1370
ptbr_16,ptbr_666
ptbr_16,ptbr_1320
ptbr_16,ptbr_1337
ptbr_16,ptbr_1102
ptbr_16,ptbr_1311
ptbr_16,ptbr_1066
ptbr_16,ptbr_636
ptbr_16,ptbr_1257
ptbr_16,ptbr_1356
ptbr_16,ptbr_1758
ptbr_16,ptbr_1039
ptbr_16,ptbr_440
ptbr_16,ptbr_1476
ptbr_16,ptbr_335
ptbr_16,ptbr_1026
ptbr_16,ptbr_161
ptbr_16,ptbr_1485
ptbr_16,ptbr_24
ptbr_16,ptbr_738
ptbr_17,ptbr_1641
ptbr_18,ptbr_467
ptbr_18,ptbr_1374
ptbr_18,ptbr_305
ptbr_19,ptbr_899
ptbr_19,ptbr_1147
ptbr_19,ptbr_1533
ptbr_19,ptbr_26
ptbr_19,ptbr_682
ptbr_19,ptbr_1067
ptbr_19,ptbr_1108
ptbr_19,ptbr_523
ptbr_19,ptbr_1443
ptbr_20,ptbr_576
ptbr_20,ptbr_1259
ptbr_20,ptbr_1621
ptbr_20,ptbr_1340
ptbr_20,ptbr_35
ptbr_20,ptbr_1758
ptbr_20,ptbr_1807
ptbr_20,ptbr_580
ptbr_20,ptbr_1476
ptbr_20,ptbr_148
ptbr_20,ptbr_1787
ptbr_20,ptbr_612
ptbr_20,ptbr_1279
ptbr_20,ptbr_287
ptbr_20,ptbr_788
ptbr_20,ptbr_1354
ptbr_21,ptbr_139
ptbr_21,ptbr_528
ptbr_21,ptbr_1194
ptbr_21,ptbr_1711
ptbr_21,ptbr_984
ptbr_21,ptbr_1166
ptbr_21,ptbr_67
ptbr_21,ptbr_176
ptbr_21,ptbr_513
ptbr_21,ptbr_1414
ptbr_21,ptbr_628
ptbr_21,ptbr_422
ptbr_21,ptbr_1408
ptbr_21,ptbr_127
ptbr_21,ptbr_36
ptbr_21,ptbr_1687
ptbr_21,ptbr_341
ptbr_21,ptbr_1254
ptbr_21,ptbr_1256
ptbr_21,ptbr_1183
ptbr_21,ptbr_369
ptbr_21,ptbr_340
ptbr_21,ptbr_315
ptbr_22,ptbr_441
ptbr_22,ptbr_478
ptbr_22,ptbr_1673
ptbr_22,ptbr_1311
ptbr_22,ptbr_862
ptbr_22,ptbr_119
ptbr_22,ptbr_698
ptbr_22,ptbr_565
ptbr_22,ptbr_180
ptbr_22,ptbr_1422
ptbr_22,ptbr_1896
ptbr_22,ptbr_383
ptbr_22,ptbr_1269
ptbr_22,ptbr_470
ptbr_22,ptbr_471
ptbr_22,ptbr_1201
ptbr_22,ptbr_315
ptbr_22,ptbr_1155
ptbr_23,ptbr_290
ptbr_23,ptbr_127
ptbr_23,ptbr_1476
ptbr_23,ptbr_1660
ptbr_24,ptbr_127
ptbr_24,ptbr_1329
ptbr_24,ptbr_1621
ptbr_24,ptbr_1326
ptbr_24,ptbr_781
ptbr_24,ptbr_37
ptbr_24,ptbr_1166
ptbr_24,ptbr_1456
ptbr_24,ptbr_260
ptbr_24,ptbr_175
ptbr_24,ptbr_383
ptbr_24,ptbr_205
ptbr_24,ptbr_814
ptbr_24,ptbr_736
ptbr_24,ptbr_1297
ptbr_24,ptbr_1541
ptbr_24,ptbr_1311
ptbr_24,ptbr_630
ptbr_24,ptbr_1280
ptbr_24,ptbr_1737
ptbr_24,ptbr_1337
ptbr_24,ptbr_1721
ptbr_24,ptbr_106
ptbr_24,ptbr_514
ptbr_24,ptbr_636
ptbr_24,ptbr_1356
ptbr_24,ptbr_944
ptbr_24,ptbr_887
ptbr_24,ptbr_1416
ptbr_24,ptbr_553
ptbr_24,ptbr_374
ptbr_24,ptbr_1185
ptbr_24,ptbr_114
ptbr_24,ptbr_1825
ptbr_24,ptbr_471
ptbr_24,ptbr_1175
ptbr_24,ptbr_1267
ptbr_24,ptbr_440
ptbr_24,ptbr_488
ptbr_24,ptbr_881
ptbr_25,ptbr_1170
ptbr_25,ptbr_1197
ptbr_25,ptbr_1539
ptbr_25,ptbr_149
ptbr_25,ptbr_45
ptbr_25,ptbr_1739
ptbr_25,ptbr_219
ptbr_25,ptbr_1669
ptbr_25,ptbr_1442
ptbr_25,ptbr_1867
ptbr_25,ptbr_869
ptbr_26,ptbr_1761
ptbr_26,ptbr_982
ptbr_26,ptbr_504
ptbr_26,ptbr_818
ptbr_26,ptbr_290
ptbr_26,ptbr_92
ptbr_26,ptbr_1824
ptbr_26,ptbr_120
ptbr_26,ptbr_1835
ptbr_26,ptbr_352
ptbr_26,ptbr_1196
ptbr_26,ptbr_161
ptbr_26,ptbr_1137
ptbr_26,ptbr_657
ptbr_26,ptbr_541
ptbr_26,ptbr_786
ptbr_26,ptbr_666
ptbr_26,ptbr_1307
ptbr_26,ptbr_486
ptbr_26,ptbr_1503
ptbr_26,ptbr_250
ptbr_26,ptbr_995
ptbr_26,ptbr_1877
ptbr_26,ptbr_910
ptbr_26,ptbr_1374
ptbr_26,ptbr_1443
ptbr_26,ptbr_502
ptbr_26,ptbr_488
ptbr_26,ptbr_207
ptbr_26,ptbr_677
ptbr_26,ptbr_732
ptbr_26,ptbr_496
ptbr_26,ptbr_109
ptbr_26,ptbr_1892
ptbr_26,ptbr_388
ptbr_26,ptbr_499
ptbr_26,ptbr_913
ptbr_26,ptbr_621
ptbr_26,ptbr_319
ptbr_26,ptbr_682
ptbr_26,ptbr_437
ptbr_26,ptbr_261
ptbr_26,ptbr_1220
ptbr_26,ptbr_1741
ptbr_26,ptbr_1014
ptbr_26,ptbr_265
ptbr_26,ptbr_471
ptbr_26,ptbr_1213
ptbr_26,ptbr_363
ptbr_26,ptbr_1841
ptbr_26,ptbr_1549
ptbr_26,ptbr_1002
ptbr_26,ptbr_104
ptbr_26,ptbr_258
ptbr_26,ptbr_1020
ptbr_26,ptbr_1721
ptbr_26,ptbr_970
ptbr_26,ptbr_460
ptbr_26,ptbr_1614
ptbr_26,ptbr_1255
ptbr_26,ptbr_1535
ptbr_26,ptbr_1602
ptbr_26,ptbr_975
ptbr_26,ptbr_1241
ptbr_26,ptbr_1207
ptbr_26,ptbr_399
ptbr_26,ptbr_1184
ptbr_26,ptbr_113
ptbr_26,ptbr_1825
ptbr_26,ptbr_645
ptbr_26,ptbr_751
ptbr_26,ptbr_1290
ptbr_26,ptbr_107
ptbr_26,ptbr_1351
ptbr_27,ptbr_713
ptbr_27,ptbr_1673
ptbr_27,ptbr_1147
ptbr_27,ptbr_319
ptbr_27,ptbr_1621
ptbr_27,ptbr_1297
ptbr_27,ptbr_1104
ptbr_27,ptbr_67
ptbr_27,ptbr_1012
ptbr_27,ptbr_823
ptbr_27,ptbr_1431
ptbr_27,ptbr_287
ptbr_27,ptbr_976
ptbr_27,ptbr_628
ptbr_27,ptbr_1090
ptbr_27,ptbr_817
ptbr_27,ptbr_477
ptbr_27,ptbr_1808
ptbr_27,ptbr_102
ptbr_27,ptbr_786
ptbr_27,ptbr_103
ptbr_27,ptbr_725
ptbr_27,ptbr_127
ptbr_27,ptbr_1083
ptbr_27,ptbr_1721
ptbr_27,ptbr_928
ptbr_27,ptbr_1660
ptbr_27,ptbr_59
ptbr_27,ptbr_1189
ptbr_27,ptbr_862
ptbr_27,ptbr_1758
ptbr_27,ptbr_830
ptbr_27,ptbr_1142
ptbr_27,ptbr_467
ptbr_27,ptbr_290
ptbr_27,ptbr_62
ptbr_27,ptbr_472
ptbr_27,ptbr_455
ptbr_27,ptbr_1706
ptbr_27,ptbr_1259
ptbr_27,ptbr_840
ptbr_27,ptbr_198
ptbr_27,ptbr_1793
ptbr_28,ptbr_467
ptbr_28,ptbr_127
ptbr_28,ptbr_1579
ptbr_28,ptbr_1387
ptbr_28,ptbr_1666
ptbr_28,ptbr_1297
ptbr_28,ptbr_303
ptbr_28,ptbr_423
ptbr_28,ptbr_1758
ptbr_28,ptbr_36
ptbr_29,ptbr_1736
ptbr_29,ptbr_754
ptbr_29,ptbr_984
ptbr_29,ptbr_1033
ptbr_29,ptbr_1867
ptbr_29,ptbr_1706
ptbr_29,ptbr_176
ptbr_29,ptbr_717
ptbr_29,ptbr_654
ptbr_29,ptbr_432
ptbr_29,ptbr_1249
ptbr_29,ptbr_928
ptbr_29,ptbr_1308
ptbr_29,ptbr_1287
ptbr_29,ptbr_605
ptbr_29,ptbr_868
ptbr_29,ptbr_996
ptbr_29,ptbr_188
ptbr_29,ptbr_1739
ptbr_29,ptbr_669
ptbr_29,ptbr_798
ptbr_29,ptbr_628
ptbr_29,ptbr_1383
ptbr_29,ptbr_769
ptbr_29,ptbr_880
ptbr_29,ptbr_592
ptbr_29,ptbr_477
ptbr_29,ptbr_1007
ptbr_29,ptbr_35
ptbr_29,ptbr_567
ptbr_29,ptbr_957
ptbr_29,ptbr_686
ptbr_29,ptbr_823
ptbr_29,ptbr_1660
ptbr_29,ptbr_265
ptbr_29,ptbr_67
ptbr_29,ptbr_1589
ptbr_29,ptbr_817
ptbr_29,ptbr_1169
ptbr_29,ptbr_245
ptbr_29,ptbr_899
ptbr_29,ptbr_1411
ptbr_29,ptbr_849
ptbr_29,ptbr_1871
ptbr_29,ptbr_698
ptbr_29,ptbr_57
ptbr_29,ptbr_638
ptbr_29,ptbr_290
ptbr_29,ptbr_1785
ptbr_29,ptbr_1726
ptbr_29,ptbr_517
ptbr_29,ptbr_467
ptbr_29,ptbr_1598
ptbr_29,ptbr_1483
ptbr_29,ptbr_404
ptbr_29,ptbr_1911
ptbr_29,ptbr_1670
ptbr_30,ptbr_1287
ptbr_30,ptbr_923
ptbr_30,ptbr_312
ptbr_30,ptbr_1736
ptbr_30,ptbr_305
ptbr_30,ptbr_411
ptbr_30,ptbr_598
ptbr_30,ptbr_67
ptbr_30,ptbr_1647
ptbr_30,ptbr_517
ptbr_30,ptbr_1036
ptbr_31,ptbr_777
ptbr_31,ptbr_1739
ptbr_31,ptbr_201
ptbr_31,ptbr_1194
ptbr_31,ptbr_290
ptbr_31,ptbr_467
ptbr_31,ptbr_447
ptbr_31,ptbr_110
ptbr_31,ptbr_752
ptbr_31,ptbr_1146
ptbr_31,ptbr_1201
ptbr_31,ptbr_1012
ptbr_31,ptbr_1433
ptbr_31,ptbr_455
ptbr_31,ptbr_423
ptbr_31,ptbr_127
ptbr_31,ptbr_1811
ptbr_31,ptbr_319
ptbr_31,ptbr_217
ptbr_31,ptbr_430
ptbr_31,ptbr_1476
ptbr_31,ptbr_1676
ptbr_31,ptbr_103
ptbr_31,ptbr_1821
ptbr_31,ptbr_471
ptbr_31,ptbr_1259
ptbr_31,ptbr_197
ptbr_32,ptbr_1226
ptbr_32,ptbr_63
ptbr_32,ptbr_261
ptbr_33,ptbr_823
ptbr_33,ptbr_1193
ptbr_33,ptbr_530
ptbr_33,ptbr_1867
ptbr_33,ptbr_1177
ptbr_33,ptbr_560
ptbr_33,ptbr_352
ptbr_33,ptbr_989
ptbr_33,ptbr_654
ptbr_33,ptbr_924
ptbr_33,ptbr_1662
ptbr_33,ptbr_84
ptbr_33,ptbr_928
ptbr_33,ptbr_127
ptbr_33,ptbr_1287
ptbr_33,ptbr_1279
ptbr_33,ptbr_1312
ptbr_33,ptbr_1207
ptbr_33,ptbr_493
ptbr_33,ptbr_1015
ptbr_33,ptbr_180
ptbr_33,ptbr_1694
ptbr_33,ptbr_1095
ptbr_33,ptbr_869
ptbr_33,ptbr_1232
ptbr_33,ptbr_1700
ptbr_33,ptbr_874
ptbr_33,ptbr_743
ptbr_33,ptbr_769
ptbr_33,ptbr_880
ptbr_33,ptbr_317
ptbr_33,ptbr_777
ptbr_33,ptbr_424
ptbr_33,ptbr_1388
ptbr_33,ptbr_747
ptbr_33,ptbr_810
ptbr_33,ptbr_679
ptbr_33,ptbr_322
ptbr_33,ptbr_324
ptbr_33,ptbr_751
ptbr_33,ptbr_1221
ptbr_33,ptbr_1660
ptbr_33,ptbr_148
ptbr_33,ptbr_688
ptbr_33,ptbr_479
ptbr_33,ptbr_589
ptbr_33,ptbr_101
ptbr_33,ptbr_102
ptbr_33,ptbr_575
ptbr_33,ptbr_455
ptbr_33,ptbr_1467
ptbr_33,ptbr_457
ptbr_33,ptbr_205
ptbr_33,ptbr_899
ptbr_33,ptbr_106
ptbr_33,ptbr_1844
ptbr_33,ptbr_1179
ptbr_33,ptbr_1180
ptbr_33,ptbr_698
ptbr_33,ptbr_1784
ptbr_33,ptbr_219
ptbr_33,ptbr_1361
ptbr_33,ptbr_1266
ptbr_33,ptbr_1476
ptbr_33,ptbr_1372
ptbr_33,ptbr_332
ptbr_33,ptbr_337
ptbr_33,ptbr_209
ptbr_33,ptbr_492
ptbr_33,ptbr_893
ptbr_33,ptbr_1290
ptbr_33,ptbr_1236
ptbr_33,ptbr_439
ptbr_34,ptbr_1104
ptbr_34,ptbr_287
ptbr_35,ptbr_709
ptbr_35,ptbr_1673
ptbr_35,ptbr_1475
ptbr_35,ptbr_984
ptbr_35,ptbr_816
ptbr_35,ptbr_1677
ptbr_35,ptbr_1422
ptbr_35,ptbr_717
ptbr_35,ptbr_483
ptbr_35,ptbr_615
ptbr_35,ptbr_486
ptbr_35,ptbr_1202
ptbr_35,ptbr_488
ptbr_35,ptbr_489
ptbr_35,ptbr_912
ptbr_35,ptbr_726
ptbr_35,ptbr_1687
ptbr_35,ptbr_993
ptbr_35,ptbr_1206
ptbr_35,ptbr_995
ptbr_35,ptbr_1593
ptbr_35,ptbr_1441
ptbr_35,ptbr_248
ptbr_35,ptbr_1209
ptbr_35,ptbr_1621
ptbr_35,ptbr_746
ptbr_35,ptbr_747
ptbr_35,ptbr_1711
ptbr_35,ptbr_260
ptbr_35,ptbr_1727
ptbr_35,ptbr_715
ptbr_35,ptbr_1660
ptbr_35,ptbr_264
ptbr_35,ptbr_267
ptbr_35,ptbr_1228
ptbr_35,ptbr_734
ptbr_35,ptbr_1467
ptbr_35,ptbr_1470
ptbr_35,ptbr_1232
ptbr_35,ptbr_57
ptbr_35,ptbr_1636
ptbr_35,ptbr_1476
ptbr_35,ptbr_520
ptbr_35,ptbr_513
ptbr_35,ptbr_278
ptbr_35,ptbr_1239
ptbr_35,ptbr_777
ptbr_35,ptbr_287
ptbr_35,ptbr_1426
ptbr_35,ptbr_530
ptbr_35,ptbr_67
ptbr_35,ptbr_1490
ptbr_35,ptbr_1741
ptbr_35,ptbr_1245
ptbr_35,ptbr_1036
ptbr_35,ptbr_1744
ptbr_35,ptbr_1745
ptbr_35,ptbr_70
ptbr_35,ptbr_536
ptbr_35,ptbr_407
ptbr_35,ptbr_432
ptbr_35,ptbr_1747
ptbr_35,ptbr_1386
ptbr_35,ptbr_475
ptbr_35,ptbr_1254
ptbr_35,ptbr_1754
ptbr_35,ptbr_549
ptbr_35,ptbr_1758
ptbr_35,ptbr_1259
ptbr_35,ptbr_1052
ptbr_35,ptbr_1053
ptbr_35,ptbr_555
ptbr_35,ptbr_315
ptbr_35,ptbr_560
ptbr_35,ptbr_1268
ptbr_35,ptbr_1167
ptbr_35,ptbr_807
ptbr_35,ptbr_564
ptbr_35,ptbr_1269
ptbr_35,ptbr_565
ptbr_35,ptbr_567
ptbr_35,ptbr_323
ptbr_35,ptbr_1274
ptbr_35,ptbr_1522
ptbr_35,ptbr_325
ptbr_35,ptbr_102
ptbr_35,ptbr_103
ptbr_35,ptbr_1166
ptbr_35,ptbr_577
ptbr_35,ptbr_1066
ptbr_35,ptbr_578
ptbr_35,ptbr_1392
ptbr_35,ptbr_107
ptbr_35,ptbr_1068
ptbr_35,ptbr_828
ptbr_35,ptbr_1785
ptbr_35,ptbr_338
ptbr_35,ptbr_340
ptbr_35,ptbr_341
ptbr_35,ptbr_116
ptbr_35,ptbr_1293
ptbr_35,ptbr_1297
ptbr_35,ptbr_350
ptbr_35,ptbr_353
ptbr_35,ptbr_802
ptbr_35,ptbr_1557
ptbr_35,ptbr_1084
ptbr_35,ptbr_601
ptbr_35,ptbr_127
ptbr_35,ptbr_1811
ptbr_35,ptbr_812
ptbr_35,ptbr_604
ptbr_35,ptbr_367
ptbr_35,ptbr_1288
ptbr_35,ptbr_289
ptbr_35,ptbr_608
ptbr_35,ptbr_1314
ptbr_35,ptbr_290
ptbr_35,ptbr_610
ptbr_35,ptbr_870
ptbr_35,ptbr_874
ptbr_35,ptbr_388
ptbr_35,ptbr_877
ptbr_35,ptbr_1102
ptbr_35,ptbr_1851
ptbr_35,ptbr_880
ptbr_35,ptbr_1640
ptbr_35,ptbr_139
ptbr_35,ptbr_375
ptbr_35,ptbr_674
ptbr_35,ptbr_378
ptbr_35,ptbr_1109
ptbr_35,ptbr_440
ptbr_35,ptbr_1829
ptbr_35,ptbr_1822
ptbr_35,ptbr_1298
ptbr_35,ptbr_429
ptbr_35,ptbr_147
