id,days,mature,views,partner,twitch_id
engb_5984,1554,FALSE,3076,FALSE,66123312
engb_1037,1707,TRUE,3648,FALSE,56363475
engb_2915,1935,FALSE,140,FALSE,44669665
engb_1122,1669,TRUE,4888,FALSE,59116168
engb_2435,1966,FALSE,104909,TRUE,43947695
engb_2990,2930,TRUE,4481,FALSE,15768465
engb_6859,2618,TRUE,1815,FALSE,23993572
engb_1590,2306,TRUE,11904,FALSE,31477467
engb_422,552,FALSE,41082,FALSE,152765403
engb_4000,2137,FALSE,2201,FALSE,38102143
engb_1603,1795,TRUE,52780,FALSE,51433205
engb_5767,703,FALSE,1463,FALSE,122270817
engb_911,1147,TRUE,3461,FALSE,100092071
engb_3316,634,FALSE,431,FALSE,143007585
engb_2747,1116,FALSE,322,FALSE,102619452
engb_2361,1644,FALSE,7997,FALSE,60675562
engb_2599,1497,TRUE,22413,FALSE,70703102
engb_1048,2070,FALSE,4290,FALSE,40208875
engb_4710,2104,TRUE,2115,FALSE,39103201
engb_6937,1524,FALSE,4380,FALSE,67892498
engb_1247,836,FALSE,4073,FALSE,127740035
engb_1817,1297,TRUE,165,FALSE,82792695
engb_5815,1612,TRUE,26426,FALSE,61568189
engb_172,2122,FALSE,2190,FALSE,38175148
engb_6332,3029,FALSE,2391,FALSE,13400396
engb_7015,2445,TRUE,1680,FALSE,27901711
engb_6325,151,TRUE,620,FALSE,215185723
engb_6843,1197,TRUE,2171,FALSE,95010215
engb_393,2322,TRUE,12175,FALSE,31009602
engb_222,897,TRUE,698,FALSE,122765860
engb_4817,2052,FALSE,2682,FALSE,40561648
engb_4055,2132,TRUE,1622,FALSE,38298868
engb_3026,1815,FALSE,1429,FALSE,50420698
engb_3968,1668,TRUE,54943,FALSE,59204658
engb_3412,1382,FALSE,15573,FALSE,78390324
engb_3446,2344,FALSE,662,FALSE,30433161
engb_2693,2074,FALSE,4011,FALSE,40016072
engb_4473,1647,TRUE,2342,FALSE,60532427
engb_579,2393,TRUE,8989,FALSE,28902752
engb_225,2166,FALSE,758,FALSE,37470767
engb_3409,1523,FALSE,8186,FALSE,68722489
engb_4190,2060,TRUE,2388,FALSE,40035893
engb_437,2408,TRUE,3645,FALSE,28820491
engb_6479,1336,TRUE,40048,FALSE,82687084
engb_1846,754,TRUE,73881,FALSE,134926652
engb_6989,1445,TRUE,32935,FALSE,73870042
engb_6086,1044,TRUE,4798,FALSE,108574489
engb_1900,2606,TRUE,44010,FALSE,24318395
engb_5884,2238,TRUE,5361,FALSE,32552267
engb_6296,477,TRUE,2854,FALSE,161183991
engb_6009,2108,FALSE,10697,FALSE,38993511
engb_956,1420,TRUE,9300,FALSE,75663626
engb_234,1170,FALSE,4482,FALSE,97763904
engb_4904,1581,FALSE,313,FALSE,64367787
engb_5703,2122,TRUE,94519,FALSE,37931174
engb_6830,739,FALSE,2377,FALSE,135965250
engb_6710,1378,TRUE,1160,FALSE,68195518
engb_2149,266,TRUE,2982,FALSE,190075920
engb_4564,534,TRUE,1106,FALSE,153840026
engb_5991,1224,FALSE,226172,TRUE,92845630
engb_2018,1250,FALSE,913,FALSE,89929854
engb_1875,2258,TRUE,1136,FALSE,32641412
engb_6460,1847,TRUE,3703,FALSE,49266484
engb_6785,1183,TRUE,1679,FALSE,96413320
engb_2491,1559,FALSE,417,FALSE,65754904
engb_6966,1502,TRUE,982,FALSE,63143605
engb_487,1603,TRUE,6335,FALSE,63030391
engb_3021,1844,TRUE,24599,FALSE,49404884
engb_6350,418,TRUE,299,FALSE,158710141
engb_4337,614,FALSE,3706,FALSE,146876317
engb_4429,209,FALSE,2639,FALSE,199436388
engb_4819,1123,TRUE,4480,FALSE,101870586
engb_6635,2342,TRUE,10960,FALSE,30538718
engb_6270,1380,FALSE,139157,FALSE,78559409
engb_2266,1207,TRUE,670,FALSE,91329809
engb_1898,2421,TRUE,3072,FALSE,28496306
engb_5500,2481,TRUE,83280,FALSE,26997284
engb_2383,1592,FALSE,1115,FALSE,59725345
engb_6263,2465,TRUE,39047,FALSE,27392163
engb_2752,988,FALSE,915,FALSE,110467400
engb_4767,1723,FALSE,2272,FALSE,55438175
engb_5242,3665,TRUE,20332,FALSE,1961892
engb_1799,436,FALSE,4498,FALSE,167989465
engb_5965,497,TRUE,37500,TRUE,158561795
engb_1325,730,TRUE,3510,FALSE,136858711
engb_2700,2843,TRUE,118412,TRUE,19126487
engb_2144,487,TRUE,23605,FALSE,159978505
engb_48,847,TRUE,15231,FALSE,127015728
engb_4616,2112,TRUE,1722,FALSE,38873619
engb_6467,3382,FALSE,4193445,TRUE,7167763
engb_787,1745,TRUE,5377,FALSE,53757822
engb_2740,2478,FALSE,13481914,TRUE,27121969
engb_5876,1993,TRUE,1859,FALSE,42333027
engb_5355,2066,FALSE,4976,FALSE,40005843
engb_6783,612,TRUE,27237,FALSE,147143974
engb_5966,889,TRUE,2171,FALSE,121751849
engb_6730,1229,TRUE,17801,FALSE,92454064
engb_538,1697,TRUE,11174,FALSE,56952058
engb_2519,495,FALSE,2197,FALSE,158554425
engb_4747,2267,TRUE,3422,FALSE,32484145
engb_4895,1343,TRUE,97987,FALSE,82029723
engb_6863,1935,TRUE,6945,FALSE,45169717
engb_5721,1494,TRUE,234674,TRUE,70874120
engb_3947,702,FALSE,1351,FALSE,139060228
engb_5100,1531,TRUE,6758,FALSE,68071007
engb_5109,1986,FALSE,27477,FALSE,43103307
engb_2235,1450,FALSE,1857,FALSE,73409397
engb_6595,2130,FALSE,1519,FALSE,38189959
engb_4406,1956,FALSE,28680584,TRUE,44345392
engb_5472,823,FALSE,3390,FALSE,129249761
engb_3483,654,TRUE,4925,FALSE,142991344
engb_4695,2008,FALSE,48450,FALSE,42396350
engb_4520,977,TRUE,4925,FALSE,114742344
engb_1680,1165,FALSE,4717,FALSE,98242481
engb_2322,1434,TRUE,265,FALSE,65377693
engb_6107,1144,FALSE,19293,FALSE,100267842
engb_2046,1345,TRUE,5064,FALSE,80515900
engb_3893,898,TRUE,19965,FALSE,122839946
engb_2188,1956,TRUE,459,FALSE,43848801
engb_1203,1519,FALSE,2827,FALSE,69028671
engb_4439,808,TRUE,77165,FALSE,130541691
engb_1483,2706,FALSE,2878382,TRUE,22449618
engb_3466,494,FALSE,601,FALSE,158277570
engb_2036,1239,FALSE,183636,FALSE,91624224
engb_6865,2331,FALSE,7189,FALSE,30113229
engb_4329,2447,TRUE,596415,TRUE,27862926
engb_5327,1438,FALSE,20486,FALSE,74461335
engb_5103,868,TRUE,43538,FALSE,125234788
engb_3252,1955,TRUE,2092,FALSE,44359121
engb_4446,681,TRUE,2123,FALSE,140355719
engb_6312,286,TRUE,18208,FALSE,187382042
engb_2028,650,TRUE,563,FALSE,143266574
engb_157,1516,FALSE,798,FALSE,67207565
engb_1092,1492,FALSE,1152,FALSE,70617675
engb_6591,1921,TRUE,5979,FALSE,45232213
engb_187,2157,FALSE,33670,FALSE,37560398
engb_449,1692,FALSE,44824,FALSE,57508902
engb_5136,474,TRUE,12299,FALSE,160607920
engb_294,2821,FALSE,10210,FALSE,19661513
engb_127,2527,FALSE,69231,FALSE,26067265
engb_5656,512,FALSE,7364,FALSE,157250441
engb_292,1732,TRUE,1615,FALSE,44827329
engb_4525,2191,FALSE,4399,FALSE,36841792
engb_1532,1169,TRUE,22708,FALSE,97799750
engb_5989,1006,FALSE,1503,FALSE,112375351
engb_4075,1582,FALSE,1464,FALSE,64234782
engb_3485,1321,TRUE,30411,FALSE,84123636
engb_3417,850,TRUE,5030,FALSE,126768304
engb_588,2398,TRUE,4291,FALSE,29099377
engb_3672,1267,FALSE,8160,FALSE,89350545
engb_6504,597,TRUE,8765,FALSE,147831497
engb_3014,1414,FALSE,2800,FALSE,75996095
engb_4342,850,TRUE,10058,FALSE,125527974
engb_6343,1748,FALSE,9461,FALSE,54081900
engb_5665,2058,TRUE,70198,FALSE,40596380
engb_2232,1884,FALSE,10664,FALSE,47617211
engb_2762,2319,FALSE,15614,FALSE,31103326
engb_3123,3113,TRUE,11779,FALSE,11574458
engb_1315,529,FALSE,3965,FALSE,155307071
engb_6473,1762,FALSE,854,FALSE,52937765
engb_6199,1515,TRUE,8311,FALSE,69400585
engb_4733,911,TRUE,717,FALSE,121776914
engb_5218,1550,TRUE,507,FALSE,65728377
engb_1796,545,TRUE,3262,FALSE,152277203
engb_3388,965,FALSE,1171,FALSE,116334347
engb_2472,1258,TRUE,3341,FALSE,89855724
engb_6844,1801,FALSE,4725,FALSE,50735346
engb_3596,1814,TRUE,304123,FALSE,50585844
engb_4963,865,FALSE,29102,FALSE,125529408
engb_4119,819,FALSE,381,FALSE,125494661
engb_290,1950,TRUE,22651,FALSE,44188351
engb_2751,907,TRUE,1594,FALSE,122067268
engb_5105,1962,FALSE,899,FALSE,43118184
engb_3994,1010,TRUE,356,FALSE,110945398
engb_672,721,FALSE,260098,TRUE,137594474
engb_3088,1931,TRUE,2082,FALSE,45259868
engb_1592,3009,FALSE,7063,FALSE,13831904
engb_5473,1753,FALSE,31448,FALSE,53735907
engb_5925,217,TRUE,899,FALSE,203978154
engb_1936,1639,TRUE,9352,FALSE,61084174
engb_5905,1811,FALSE,11590,FALSE,50705790
engb_2174,2789,FALSE,793,FALSE,20255817
engb_3500,1514,FALSE,50783,FALSE,69132311
engb_659,1339,FALSE,337,FALSE,80348749
engb_5285,1612,TRUE,1577,FALSE,62418969
engb_1177,1210,FALSE,1319,FALSE,85866283
engb_1038,744,TRUE,3137,FALSE,135542521
engb_237,3374,FALSE,1027237,TRUE,7275079
engb_266,1332,FALSE,812,FALSE,81625744
engb_5687,783,TRUE,56605,FALSE,132674501
engb_2481,2747,FALSE,14914146,TRUE,21534457
engb_6944,1777,TRUE,10226,FALSE,52379261
engb_4881,396,FALSE,5551,FALSE,173649019
engb_1706,1442,FALSE,271830,TRUE,74125284
engb_1377,1829,FALSE,122,FALSE,49679566
engb_6805,2348,TRUE,1442,FALSE,30375257
engb_2895,2338,TRUE,8078,FALSE,30612134
engb_928,2070,TRUE,12826,FALSE,40059254
engb_3546,2021,TRUE,1247,FALSE,41525371
engb_5528,2245,FALSE,2732,FALSE,35107417
engb_531,1041,FALSE,870,FALSE,108798162
engb_13,1136,FALSE,21877,FALSE,101269536
engb_4376,1723,TRUE,12231,FALSE,55470061
engb_6135,527,FALSE,28064,FALSE,155662195
engb_5412,2547,FALSE,67255,FALSE,25424200
engb_258,1287,FALSE,3824,FALSE,87458425
engb_572,1269,FALSE,8954,FALSE,89228630
engb_2387,2631,TRUE,19766,FALSE,23713334
engb_2178,743,TRUE,815,FALSE,134846648
engb_1237,1767,TRUE,7139,FALSE,52983620
engb_2841,1518,FALSE,543,FALSE,66869809
engb_564,1709,FALSE,3447,FALSE,55952705
engb_4485,1995,TRUE,2162,FALSE,41560285
engb_442,1628,FALSE,401,FALSE,61332456
engb_4482,2528,FALSE,859702,TRUE,26044627
engb_1759,1750,TRUE,15787,FALSE,53923941
engb_6019,1715,FALSE,75542,FALSE,55834248
engb_6957,2162,TRUE,999,FALSE,36830874
engb_5762,952,FALSE,318,FALSE,105987598
engb_6106,454,FALSE,5866,FALSE,164024599
engb_4334,2368,TRUE,251536,FALSE,29648793
engb_5625,1666,FALSE,1274,FALSE,59339597
engb_6446,2077,TRUE,2727,FALSE,39828038
engb_451,1685,TRUE,31952,FALSE,58049579
engb_4851,1745,TRUE,397,FALSE,54209599
engb_526,923,TRUE,27482,FALSE,120587476
engb_401,2162,TRUE,160579,TRUE,37569443
engb_1060,2552,TRUE,127625,FALSE,23929259
engb_6991,1765,FALSE,15111,FALSE,52821739
engb_3867,1355,FALSE,929599,TRUE,80993076
engb_2613,1985,FALSE,4204,FALSE,42476547
engb_6087,530,TRUE,11009,FALSE,155236124
engb_3442,1297,TRUE,3308,FALSE,72982396
engb_6228,2543,FALSE,869,FALSE,25688139
engb_1950,2025,TRUE,4571,FALSE,41569716
engb_3291,1875,FALSE,550,FALSE,47980079
engb_2641,626,TRUE,16833,FALSE,145889366
engb_533,1033,TRUE,6457,FALSE,109489021
engb_5895,1800,TRUE,7631,FALSE,51213672
engb_2644,574,FALSE,4560,FALSE,147576927
engb_3186,1764,TRUE,948,FALSE,53022516
engb_5544,596,TRUE,2489,FALSE,148402812
engb_932,1390,TRUE,51847,FALSE,77760715
engb_5494,749,TRUE,148,FALSE,104296978
engb_2193,1284,FALSE,11841,FALSE,87856236
engb_4571,1973,TRUE,6644,FALSE,43526575
engb_3076,1733,TRUE,882,FALSE,52241589
engb_3692,2681,TRUE,792374,TRUE,22880697
engb_4080,956,FALSE,208894,TRUE,117368103
engb_3621,1992,FALSE,10687,FALSE,42033447
engb_5389,2206,TRUE,19381506,TRUE,36483360
engb_3504,2381,TRUE,5500,FALSE,29532190
engb_5086,1135,TRUE,13286,FALSE,101330495
engb_3232,579,FALSE,1884,FALSE,150184487
engb_3559,749,FALSE,3894,FALSE,135225502
engb_4532,2265,TRUE,7339,FALSE,32524002
engb_2194,1828,FALSE,3804,FALSE,49943661
engb_6097,1945,TRUE,2093,FALSE,44332849
engb_1945,425,FALSE,4302,FALSE,169693740
engb_977,1192,FALSE,285,FALSE,94898487
engb_6781,830,TRUE,1234,FALSE,128529627
engb_883,1476,TRUE,2644,FALSE,71423676
engb_853,1590,TRUE,7750,FALSE,63719463
engb_523,1774,TRUE,36032,FALSE,51872975
engb_3700,1349,FALSE,14185,FALSE,81541879
engb_3360,1633,FALSE,12112,FALSE,61501263
engb_2786,1819,TRUE,3718,FALSE,50387359
engb_1204,1771,FALSE,506,FALSE,52448067
engb_5233,996,TRUE,11734,FALSE,113291151
engb_486,518,FALSE,4977,FALSE,156632178
engb_4262,1775,TRUE,5598,FALSE,52569843
engb_5252,2907,TRUE,13590,FALSE,17131149
engb_1281,2259,FALSE,36433,FALSE,32705528
engb_4838,378,TRUE,9186,FALSE,175893542
engb_3916,1755,TRUE,5265,FALSE,53683135
engb_6888,1579,FALSE,187,FALSE,61652470
engb_3624,1615,TRUE,5321,FALSE,62447916
engb_6119,1652,TRUE,18841,FALSE,60159833
engb_4355,564,FALSE,4530,FALSE,151660483
engb_851,628,FALSE,4325,FALSE,145643184
engb_128,1727,TRUE,7970,FALSE,55247170
engb_5170,1787,TRUE,1344672,TRUE,51883785
engb_1005,910,TRUE,15695,FALSE,121878249
engb_955,452,TRUE,42165,FALSE,165219372
engb_1672,2911,TRUE,4133,FALSE,15954637
engb_2274,1573,FALSE,290,FALSE,64862427
engb_1608,2223,FALSE,3873,FALSE,32919303
engb_2462,1001,FALSE,2908,FALSE,111646424
engb_6695,1783,TRUE,2465,FALSE,51977928
engb_5753,914,TRUE,984,FALSE,120547510
engb_5516,3420,TRUE,16621,FALSE,6648388
engb_4126,463,TRUE,3239,FALSE,163014038
engb_1986,2068,TRUE,7698,FALSE,40260263
engb_6969,2023,TRUE,6918,FALSE,41821368
engb_3951,2051,FALSE,1598,FALSE,40690702
engb_6993,2784,FALSE,8564,FALSE,20774638
engb_247,255,TRUE,2341,FALSE,192954971
engb_2323,1328,FALSE,273614,TRUE,83416478
engb_2549,1396,FALSE,2183,FALSE,77141914
engb_6619,1774,TRUE,2985,FALSE,52526013
engb_1642,2328,TRUE,1833,FALSE,30756690
engb_649,482,TRUE,2411,FALSE,160335401
engb_2148,1968,FALSE,51667,FALSE,42882063
engb_5354,1440,TRUE,1918285,TRUE,74264786
engb_4378,2594,FALSE,6948,FALSE,24602608
engb_2114,1580,TRUE,22775,FALSE,64410572
engb_1221,2313,TRUE,56042,FALSE,31263607
engb_6443,1720,TRUE,34356,FALSE,55573055
engb_3009,1566,TRUE,15772,FALSE,65313718
engb_5188,1103,FALSE,884,FALSE,99348288
engb_2227,859,TRUE,3692,FALSE,124949680
engb_1223,2330,FALSE,462,FALSE,30329722
engb_914,1891,FALSE,24442,FALSE,47109831
engb_2725,2326,FALSE,7846,FALSE,30923020
engb_3239,1218,TRUE,9581,FALSE,93330871
engb_3058,1907,TRUE,5079,FALSE,46472218
engb_992,2137,TRUE,4077,FALSE,38242647
engb_5241,1797,TRUE,7187,FALSE,51261346
engb_5916,2242,FALSE,1570,FALSE,35632537
engb_4029,1804,FALSE,516588,TRUE,51045563
engb_3626,1616,FALSE,617,FALSE,58614063
engb_663,989,TRUE,9977,FALSE,113839033
engb_5098,1971,FALSE,1832724,TRUE,43773531
engb_4734,487,FALSE,745,FALSE,152939285
engb_4554,946,TRUE,3049,FALSE,118335880
engb_3914,1158,TRUE,2902,FALSE,98623275
engb_4226,449,FALSE,221,FALSE,164824685
engb_4528,2199,FALSE,581087,TRUE,36628807
engb_3650,1755,TRUE,24833,FALSE,53682533
engb_3221,1875,FALSE,18097,FALSE,45718920
engb_140,1345,FALSE,4369,FALSE,81609052
engb_3613,411,FALSE,342,FALSE,169746717
engb_3210,2142,FALSE,24841,FALSE,38098148
engb_5409,1973,TRUE,13495,FALSE,43659582
engb_6629,563,TRUE,6919,FALSE,151682004
engb_2297,403,FALSE,5449,FALSE,172873056
engb_5653,715,FALSE,3948,FALSE,137917317
engb_75,1385,TRUE,41943,FALSE,77791417
engb_6992,289,TRUE,1690,FALSE,181943748
engb_1422,2758,TRUE,7612,FALSE,21318970
engb_759,3409,TRUE,11427,FALSE,6764170
engb_1404,1043,TRUE,2624,FALSE,108383498
engb_6472,663,FALSE,1364,FALSE,141957381
engb_6856,1298,TRUE,4280,FALSE,86212029
engb_265,1701,TRUE,1394,FALSE,56672907
engb_3519,1954,FALSE,2180,FALSE,44425277
engb_414,2205,FALSE,23702,FALSE,36504519
engb_6593,1862,TRUE,6586,FALSE,48646635
engb_3586,2598,TRUE,27878,FALSE,24502487
engb_4196,1523,TRUE,717298,TRUE,68707904
engb_2344,2064,TRUE,11473,FALSE,40392131
engb_6915,618,TRUE,4399,FALSE,146669123
engb_1528,2335,FALSE,236013,TRUE,30707262
engb_4455,2086,TRUE,15275,FALSE,39676064
engb_2200,1710,FALSE,20526,FALSE,55039097
engb_3136,1703,FALSE,5477528,TRUE,56286425
engb_2434,1068,FALSE,825,FALSE,106387115
engb_1182,966,FALSE,2391,FALSE,115329816
engb_6248,234,FALSE,538,FALSE,191674489
engb_478,2475,FALSE,1651,FALSE,27149411
engb_975,1449,TRUE,1448,FALSE,73648434
engb_784,1713,TRUE,4137,FALSE,55641972
engb_783,224,TRUE,5032,FALSE,200059880
engb_5305,2182,TRUE,8997,FALSE,37089364
engb_2212,2051,TRUE,1156712,TRUE,40866963
